term	gene
HALLMARK.INTERFERON.GAMMA.RESPONSE	CASP8
HALLMARK.INTERFERON.GAMMA.RESPONSE	CCL2
HALLMARK.INTERFERON.GAMMA.RESPONSE	CCL5
HALLMARK.INTERFERON.GAMMA.RESPONSE	CCL5
HALLMARK.INTERFERON.GAMMA.RESPONSE	CCL7
HALLMARK.INTERFERON.GAMMA.RESPONSE	CD274
HALLMARK.INTERFERON.GAMMA.RESPONSE	CD38
HALLMARK.INTERFERON.GAMMA.RESPONSE	CD40
HALLMARK.INTERFERON.GAMMA.RESPONSE	CD69
HALLMARK.INTERFERON.GAMMA.RESPONSE	CD74
HALLMARK.INTERFERON.GAMMA.RESPONSE	CD86
HALLMARK.INTERFERON.GAMMA.RESPONSE	CDKN1A
HALLMARK.INTERFERON.GAMMA.RESPONSE	CFB
HALLMARK.INTERFERON.GAMMA.RESPONSE	CFB
HALLMARK.INTERFERON.GAMMA.RESPONSE	CFB
HALLMARK.INTERFERON.GAMMA.RESPONSE	CFB
HALLMARK.INTERFERON.GAMMA.RESPONSE	CFB
HALLMARK.INTERFERON.GAMMA.RESPONSE	CFB
HALLMARK.INTERFERON.GAMMA.RESPONSE	CFB
HALLMARK.INTERFERON.GAMMA.RESPONSE	CFH
HALLMARK.INTERFERON.GAMMA.RESPONSE	CIITA
HALLMARK.INTERFERON.GAMMA.RESPONSE	CMKLR1
HALLMARK.INTERFERON.GAMMA.RESPONSE	CMPK2
HALLMARK.INTERFERON.GAMMA.RESPONSE	CMTR1
HALLMARK.INTERFERON.GAMMA.RESPONSE	CSF2RB
HALLMARK.INTERFERON.GAMMA.RESPONSE	CXCL10
HALLMARK.INTERFERON.GAMMA.RESPONSE	CXCL11
HALLMARK.INTERFERON.GAMMA.RESPONSE	CXCL9
HALLMARK.INTERFERON.GAMMA.RESPONSE	DDX58
HALLMARK.INTERFERON.GAMMA.RESPONSE	DDX60
HALLMARK.INTERFERON.GAMMA.RESPONSE	DHX58
HALLMARK.INTERFERON.GAMMA.RESPONSE	EIF2AK2
HALLMARK.INTERFERON.GAMMA.RESPONSE	EIF4E3
HALLMARK.INTERFERON.GAMMA.RESPONSE	EPSTI1
HALLMARK.INTERFERON.GAMMA.RESPONSE	FAS
HALLMARK.INTERFERON.GAMMA.RESPONSE	FCGR1A
HALLMARK.INTERFERON.GAMMA.RESPONSE	FGL2
HALLMARK.INTERFERON.GAMMA.RESPONSE	FPR1
HALLMARK.INTERFERON.GAMMA.RESPONSE	GBP4
HALLMARK.INTERFERON.GAMMA.RESPONSE	GBP6
HALLMARK.INTERFERON.GAMMA.RESPONSE	GCH1
HALLMARK.INTERFERON.GAMMA.RESPONSE	GPR18
HALLMARK.INTERFERON.GAMMA.RESPONSE	GZMA
HALLMARK.INTERFERON.GAMMA.RESPONSE	HELZ2
HALLMARK.INTERFERON.GAMMA.RESPONSE	HERC6
HALLMARK.INTERFERON.GAMMA.RESPONSE	HIF1A
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-A
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-A
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-A
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-A
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-A
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-A
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-A
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-A
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-B
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-B
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-B
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-B
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-B
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-B
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-DMA
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-DMA
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-DMA
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-DMA
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-DMA
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-DMA
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-DMA
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-DMA
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-DQA1
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-DQA1
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-DQA1
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-DQA1
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-DQA1
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-DQA1
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-DRB1
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-DRB1
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-DRB1
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-DRB1
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-DRB1
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-DRB1
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-G
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-G
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-G
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-G
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-G
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-G
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-G
HALLMARK.INTERFERON.GAMMA.RESPONSE	HLA-G
HALLMARK.INTERFERON.GAMMA.RESPONSE	ICAM1
HALLMARK.INTERFERON.GAMMA.RESPONSE	IDO1
HALLMARK.INTERFERON.GAMMA.RESPONSE	IFI27
HALLMARK.INTERFERON.GAMMA.RESPONSE	IFI27
HALLMARK.INTERFERON.GAMMA.RESPONSE	IFI30
HALLMARK.INTERFERON.GAMMA.RESPONSE	IFI35
HALLMARK.INTERFERON.GAMMA.RESPONSE	IFI44
HALLMARK.INTERFERON.GAMMA.RESPONSE	IFI44L
HALLMARK.INTERFERON.GAMMA.RESPONSE	IFIH1
HALLMARK.INTERFERON.GAMMA.RESPONSE	IFIT1
HALLMARK.INTERFERON.GAMMA.RESPONSE	IFIT2
HALLMARK.INTERFERON.GAMMA.RESPONSE	IFIT3
HALLMARK.INTERFERON.GAMMA.RESPONSE	IFITM2
HALLMARK.INTERFERON.GAMMA.RESPONSE	IFITM3
HALLMARK.INTERFERON.GAMMA.RESPONSE	IFNAR2
HALLMARK.INTERFERON.GAMMA.RESPONSE	IL10RA
HALLMARK.INTERFERON.GAMMA.RESPONSE	IL15
HALLMARK.INTERFERON.GAMMA.RESPONSE	IL15RA
HALLMARK.INTERFERON.GAMMA.RESPONSE	IL18BP
HALLMARK.INTERFERON.GAMMA.RESPONSE	IL2RB
HALLMARK.INTERFERON.GAMMA.RESPONSE	IL4R
HALLMARK.INTERFERON.GAMMA.RESPONSE	IL6
HALLMARK.INTERFERON.GAMMA.RESPONSE	IL7
HALLMARK.INTERFERON.GAMMA.RESPONSE	IRF1
HALLMARK.INTERFERON.GAMMA.RESPONSE	IRF2
HALLMARK.INTERFERON.GAMMA.RESPONSE	IRF4
HALLMARK.INTERFERON.GAMMA.RESPONSE	IRF5
HALLMARK.INTERFERON.GAMMA.RESPONSE	IRF7
HALLMARK.INTERFERON.GAMMA.RESPONSE	IRF7
HALLMARK.INTERFERON.GAMMA.RESPONSE	IRF8
HALLMARK.INTERFERON.GAMMA.RESPONSE	IRF9
HALLMARK.INTERFERON.GAMMA.RESPONSE	IRF9
HALLMARK.INTERFERON.GAMMA.RESPONSE	ISG15
HALLMARK.INTERFERON.GAMMA.RESPONSE	ISG20
HALLMARK.INTERFERON.GAMMA.RESPONSE	ISOC1
HALLMARK.INTERFERON.GAMMA.RESPONSE	ITGB7
HALLMARK.INTERFERON.GAMMA.RESPONSE	JAK2
HALLMARK.INTERFERON.GAMMA.RESPONSE	KLRK1
HALLMARK.INTERFERON.GAMMA.RESPONSE	LAP3
HALLMARK.INTERFERON.GAMMA.RESPONSE	LATS2
HALLMARK.INTERFERON.GAMMA.RESPONSE	LCP2
HALLMARK.INTERFERON.GAMMA.RESPONSE	LGALS3BP
HALLMARK.INTERFERON.GAMMA.RESPONSE	LY6E
HALLMARK.INTERFERON.GAMMA.RESPONSE	LY6E
HALLMARK.INTERFERON.GAMMA.RESPONSE	LYSMD2
HALLMARK.INTERFERON.GAMMA.RESPONSE	MARCHF1
HALLMARK.INTERFERON.GAMMA.RESPONSE	METTL7B
HALLMARK.INTERFERON.GAMMA.RESPONSE	MT2A
HALLMARK.INTERFERON.GAMMA.RESPONSE	MTHFD2
HALLMARK.INTERFERON.GAMMA.RESPONSE	MVP
HALLMARK.INTERFERON.GAMMA.RESPONSE	MX1
HALLMARK.INTERFERON.GAMMA.RESPONSE	MX2
HALLMARK.INTERFERON.GAMMA.RESPONSE	MYD88
HALLMARK.INTERFERON.GAMMA.RESPONSE	"NAMPT"
HALLMARK.INTERFERON.GAMMA.RESPONSE	NCOA3
HALLMARK.INTERFERON.GAMMA.RESPONSE	NFKB1
HALLMARK.INTERFERON.GAMMA.RESPONSE	NFKBIA
HALLMARK.INTERFERON.GAMMA.RESPONSE	NLRC5
HALLMARK.INTERFERON.GAMMA.RESPONSE	NMI
HALLMARK.INTERFERON.GAMMA.RESPONSE	NOD1
HALLMARK.INTERFERON.GAMMA.RESPONSE	NUP93
HALLMARK.INTERFERON.GAMMA.RESPONSE	OAS2
HALLMARK.INTERFERON.GAMMA.RESPONSE	OAS3
HALLMARK.INTERFERON.GAMMA.RESPONSE	OASL
HALLMARK.INTERFERON.GAMMA.RESPONSE	OGFR
HALLMARK.INTERFERON.GAMMA.RESPONSE	P2RY14
HALLMARK.INTERFERON.GAMMA.RESPONSE	PARP12
HALLMARK.INTERFERON.GAMMA.RESPONSE	PARP14
HALLMARK.INTERFERON.GAMMA.RESPONSE	PDE4B
HALLMARK.INTERFERON.GAMMA.RESPONSE	PELI1
HALLMARK.INTERFERON.GAMMA.RESPONSE	PFKP
HALLMARK.INTERFERON.GAMMA.RESPONSE	PIM1
HALLMARK.INTERFERON.GAMMA.RESPONSE	PLA2G4A
HALLMARK.INTERFERON.GAMMA.RESPONSE	PLSCR1
HALLMARK.INTERFERON.GAMMA.RESPONSE	PML
HALLMARK.INTERFERON.GAMMA.RESPONSE	PNP
HALLMARK.INTERFERON.GAMMA.RESPONSE	PNPT1
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSMA2
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSMA3
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSMB10
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSMB2
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSMB8
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSMB8
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSMB8
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSMB8
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSMB8
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSMB8
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSMB8
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSMB8
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSMB9
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSMB9
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSMB9
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSMB9
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSMB9
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSMB9
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSMB9
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSMB9
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSME1
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSME1
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSME2
HALLMARK.INTERFERON.GAMMA.RESPONSE	PSME2
HALLMARK.INTERFERON.GAMMA.RESPONSE	PTGS2
HALLMARK.INTERFERON.GAMMA.RESPONSE	PTPN1
HALLMARK.INTERFERON.GAMMA.RESPONSE	PTPN2
HALLMARK.INTERFERON.GAMMA.RESPONSE	PTPN6
HALLMARK.INTERFERON.GAMMA.RESPONSE	RAPGEF6
HALLMARK.INTERFERON.GAMMA.RESPONSE	RBCK1
HALLMARK.INTERFERON.GAMMA.RESPONSE	RIPK1
HALLMARK.INTERFERON.GAMMA.RESPONSE	RIPK2
HALLMARK.INTERFERON.GAMMA.RESPONSE	RNF213
HALLMARK.INTERFERON.GAMMA.RESPONSE	RNF31
HALLMARK.INTERFERON.GAMMA.RESPONSE	RNF31
HALLMARK.INTERFERON.GAMMA.RESPONSE	RSAD2
HALLMARK.INTERFERON.GAMMA.RESPONSE	RTP4
HALLMARK.INTERFERON.GAMMA.RESPONSE	SAMD9L
HALLMARK.INTERFERON.GAMMA.RESPONSE	SAMHD1
HALLMARK.INTERFERON.GAMMA.RESPONSE	SECTM1
HALLMARK.INTERFERON.GAMMA.RESPONSE	SELP
HALLMARK.INTERFERON.GAMMA.RESPONSE	SERPING1
HALLMARK.INTERFERON.GAMMA.RESPONSE	SLAMF7
HALLMARK.INTERFERON.GAMMA.RESPONSE	SLC25A28
HALLMARK.INTERFERON.GAMMA.RESPONSE	SOCS1
HALLMARK.INTERFERON.GAMMA.RESPONSE	SOCS3
HALLMARK.INTERFERON.GAMMA.RESPONSE	SOD2
HALLMARK.INTERFERON.GAMMA.RESPONSE	SP110
HALLMARK.INTERFERON.GAMMA.RESPONSE	SPPL2A
HALLMARK.INTERFERON.GAMMA.RESPONSE	SRI
HALLMARK.INTERFERON.GAMMA.RESPONSE	SSPN
HALLMARK.INTERFERON.GAMMA.RESPONSE	ST3GAL5
HALLMARK.INTERFERON.GAMMA.RESPONSE	ST8SIA4
HALLMARK.INTERFERON.GAMMA.RESPONSE	STAT1
HALLMARK.INTERFERON.GAMMA.RESPONSE	STAT2
HALLMARK.INTERFERON.GAMMA.RESPONSE	STAT3
HALLMARK.INTERFERON.GAMMA.RESPONSE	STAT4
HALLMARK.INTERFERON.GAMMA.RESPONSE	TAP1
HALLMARK.INTERFERON.GAMMA.RESPONSE	TAP1
HALLMARK.INTERFERON.GAMMA.RESPONSE	TAP1
HALLMARK.INTERFERON.GAMMA.RESPONSE	TAP1
HALLMARK.INTERFERON.GAMMA.RESPONSE	TAP1
HALLMARK.INTERFERON.GAMMA.RESPONSE	TAP1
HALLMARK.INTERFERON.GAMMA.RESPONSE	TAP1
HALLMARK.INTERFERON.GAMMA.RESPONSE	TAP1
HALLMARK.INTERFERON.GAMMA.RESPONSE	TAPBP
HALLMARK.INTERFERON.GAMMA.RESPONSE	TAPBP
HALLMARK.INTERFERON.GAMMA.RESPONSE	TAPBP
HALLMARK.INTERFERON.GAMMA.RESPONSE	TAPBP
HALLMARK.INTERFERON.GAMMA.RESPONSE	TAPBP
HALLMARK.INTERFERON.GAMMA.RESPONSE	TDRD7
HALLMARK.INTERFERON.GAMMA.RESPONSE	TNFAIP2
HALLMARK.INTERFERON.GAMMA.RESPONSE	TNFAIP3
HALLMARK.INTERFERON.GAMMA.RESPONSE	TNFAIP6
HALLMARK.INTERFERON.GAMMA.RESPONSE	TNFSF10
HALLMARK.INTERFERON.GAMMA.RESPONSE	TOR1B
HALLMARK.INTERFERON.GAMMA.RESPONSE	TRAFD1
HALLMARK.INTERFERON.GAMMA.RESPONSE	TRIM14
HALLMARK.INTERFERON.GAMMA.RESPONSE	TRIM21
HALLMARK.INTERFERON.GAMMA.RESPONSE	TRIM25
HALLMARK.INTERFERON.GAMMA.RESPONSE	TRIM26
HALLMARK.INTERFERON.GAMMA.RESPONSE	TRIM26
HALLMARK.INTERFERON.GAMMA.RESPONSE	TRIM26
HALLMARK.INTERFERON.GAMMA.RESPONSE	TRIM26
HALLMARK.INTERFERON.GAMMA.RESPONSE	TRIM26
HALLMARK.INTERFERON.GAMMA.RESPONSE	TRIM26
HALLMARK.INTERFERON.GAMMA.RESPONSE	TRIM26
HALLMARK.INTERFERON.GAMMA.RESPONSE	TRIM26
HALLMARK.INTERFERON.GAMMA.RESPONSE	TXNIP
HALLMARK.INTERFERON.GAMMA.RESPONSE	UBE2L6
HALLMARK.INTERFERON.GAMMA.RESPONSE	UPP1
HALLMARK.INTERFERON.GAMMA.RESPONSE	USP18
HALLMARK.INTERFERON.GAMMA.RESPONSE	VAMP5
HALLMARK.INTERFERON.GAMMA.RESPONSE	VAMP8
HALLMARK.INTERFERON.GAMMA.RESPONSE	VCAM1
HALLMARK.INTERFERON.GAMMA.RESPONSE	WARS1
HALLMARK.INTERFERON.GAMMA.RESPONSE	XAF1
HALLMARK.INTERFERON.GAMMA.RESPONSE	XCL1
HALLMARK.INTERFERON.GAMMA.RESPONSE	ZBP1
HALLMARK.INTERFERON.GAMMA.RESPONSE	ZNFX1
HALLMARK.KRAS.SIGNALING.DN	ABCB11
HALLMARK.KRAS.SIGNALING.DN	ABCB11
HALLMARK.KRAS.SIGNALING.DN	ABCG4
HALLMARK.KRAS.SIGNALING.DN	ACTC1
HALLMARK.KRAS.SIGNALING.DN	ADRA2C
HALLMARK.KRAS.SIGNALING.DN	AKR1B10
HALLMARK.KRAS.SIGNALING.DN	ALOX12B
HALLMARK.KRAS.SIGNALING.DN	AMBN
HALLMARK.KRAS.SIGNALING.DN	ARHGDIG
HALLMARK.KRAS.SIGNALING.DN	ARPP21
HALLMARK.KRAS.SIGNALING.DN	ASB7
HALLMARK.KRAS.SIGNALING.DN	ATP4A
HALLMARK.KRAS.SIGNALING.DN	ATP6V1B1
HALLMARK.KRAS.SIGNALING.DN	BARD1
HALLMARK.KRAS.SIGNALING.DN	BMPR1B
HALLMARK.KRAS.SIGNALING.DN	BRDT
HALLMARK.KRAS.SIGNALING.DN	BTG2
HALLMARK.KRAS.SIGNALING.DN	C5
HALLMARK.KRAS.SIGNALING.DN	CACNA1F
HALLMARK.KRAS.SIGNALING.DN	CACNG1
HALLMARK.KRAS.SIGNALING.DN	CALCB
HALLMARK.KRAS.SIGNALING.DN	CALML5
HALLMARK.KRAS.SIGNALING.DN	CAMK1D
HALLMARK.KRAS.SIGNALING.DN	CAPN9
HALLMARK.KRAS.SIGNALING.DN	CCDC106
HALLMARK.KRAS.SIGNALING.DN	CCNA1
HALLMARK.KRAS.SIGNALING.DN	CCR8
HALLMARK.KRAS.SIGNALING.DN	CD207
HALLMARK.KRAS.SIGNALING.DN	CD40LG
HALLMARK.KRAS.SIGNALING.DN	CD80
HALLMARK.KRAS.SIGNALING.DN	CDH16
HALLMARK.KRAS.SIGNALING.DN	CDKAL1
HALLMARK.KRAS.SIGNALING.DN	CELSR2
HALLMARK.KRAS.SIGNALING.DN	CHRNG
HALLMARK.KRAS.SIGNALING.DN	CHST2
HALLMARK.KRAS.SIGNALING.DN	CKM
HALLMARK.KRAS.SIGNALING.DN	CLDN16
HALLMARK.KRAS.SIGNALING.DN	CLDN8
HALLMARK.KRAS.SIGNALING.DN	CLPS
HALLMARK.KRAS.SIGNALING.DN	CLSTN3
HALLMARK.KRAS.SIGNALING.DN	CLSTN3
HALLMARK.KRAS.SIGNALING.DN	CNTFR
HALLMARK.KRAS.SIGNALING.DN	COL2A1
HALLMARK.KRAS.SIGNALING.DN	COPZ2
HALLMARK.KRAS.SIGNALING.DN	COQ8A
HALLMARK.KRAS.SIGNALING.DN	CPA2
HALLMARK.KRAS.SIGNALING.DN	CPB1
HALLMARK.KRAS.SIGNALING.DN	CPEB3
HALLMARK.KRAS.SIGNALING.DN	CYP11B2
HALLMARK.KRAS.SIGNALING.DN	CYP39A1
HALLMARK.KRAS.SIGNALING.DN	DCC
HALLMARK.KRAS.SIGNALING.DN	DLK2
HALLMARK.KRAS.SIGNALING.DN	DTNB
HALLMARK.KRAS.SIGNALING.DN	EDAR
HALLMARK.KRAS.SIGNALING.DN	EDN1
HALLMARK.KRAS.SIGNALING.DN	EDN2
HALLMARK.KRAS.SIGNALING.DN	EFHD1
HALLMARK.KRAS.SIGNALING.DN	EGF
HALLMARK.KRAS.SIGNALING.DN	ENTPD7
HALLMARK.KRAS.SIGNALING.DN	EPHA5
HALLMARK.KRAS.SIGNALING.DN	FGF16
HALLMARK.KRAS.SIGNALING.DN	FGF22
HALLMARK.KRAS.SIGNALING.DN	FGFR3
HALLMARK.KRAS.SIGNALING.DN	FGGY
HALLMARK.KRAS.SIGNALING.DN	FSHB
HALLMARK.KRAS.SIGNALING.DN	GAMT
HALLMARK.KRAS.SIGNALING.DN	GDNF
HALLMARK.KRAS.SIGNALING.DN	GP1BA
HALLMARK.KRAS.SIGNALING.DN	GP2
HALLMARK.KRAS.SIGNALING.DN	GPR19
HALLMARK.KRAS.SIGNALING.DN	GPR3
HALLMARK.KRAS.SIGNALING.DN	GPRC5C
HALLMARK.KRAS.SIGNALING.DN	GRID2
HALLMARK.KRAS.SIGNALING.DN	GTF3C5
HALLMARK.KRAS.SIGNALING.DN	HNF1A
HALLMARK.KRAS.SIGNALING.DN	HSD11B2
HALLMARK.KRAS.SIGNALING.DN	HTR1B
HALLMARK.KRAS.SIGNALING.DN	HTR1D
HALLMARK.KRAS.SIGNALING.DN	IDUA
HALLMARK.KRAS.SIGNALING.DN	IFI44L
HALLMARK.KRAS.SIGNALING.DN	IFNG
HALLMARK.KRAS.SIGNALING.DN	IGFBP2
HALLMARK.KRAS.SIGNALING.DN	IL12B
HALLMARK.KRAS.SIGNALING.DN	IL5
HALLMARK.KRAS.SIGNALING.DN	INSL5
HALLMARK.KRAS.SIGNALING.DN	IRS4
HALLMARK.KRAS.SIGNALING.DN	ITGB1BP2
HALLMARK.KRAS.SIGNALING.DN	ITIH3
HALLMARK.KRAS.SIGNALING.DN	KCND1
HALLMARK.KRAS.SIGNALING.DN	KCNE2
HALLMARK.KRAS.SIGNALING.DN	KCNMB1
HALLMARK.KRAS.SIGNALING.DN	KCNN1
HALLMARK.KRAS.SIGNALING.DN	KCNQ2
HALLMARK.KRAS.SIGNALING.DN	KCNQ2
HALLMARK.KRAS.SIGNALING.DN	KLHDC8A
HALLMARK.KRAS.SIGNALING.DN	KLK7
HALLMARK.KRAS.SIGNALING.DN	KLK8
HALLMARK.KRAS.SIGNALING.DN	KMT2D
HALLMARK.KRAS.SIGNALING.DN	KRT1
HALLMARK.KRAS.SIGNALING.DN	KRT13
HALLMARK.KRAS.SIGNALING.DN	KRT15
HALLMARK.KRAS.SIGNALING.DN	KRT4
HALLMARK.KRAS.SIGNALING.DN	KRT5
HALLMARK.KRAS.SIGNALING.DN	LFNG
HALLMARK.KRAS.SIGNALING.DN	LGALS7
HALLMARK.KRAS.SIGNALING.DN	LGALS7
HALLMARK.KRAS.SIGNALING.DN	LYPD3
HALLMARK.KRAS.SIGNALING.DN	MACROH2A2
HALLMARK.KRAS.SIGNALING.DN	MAGIX
HALLMARK.KRAS.SIGNALING.DN	MAST3
HALLMARK.KRAS.SIGNALING.DN	MEFV
HALLMARK.KRAS.SIGNALING.DN	MFSD6
HALLMARK.KRAS.SIGNALING.DN	MSH5
HALLMARK.KRAS.SIGNALING.DN	MSH5
HALLMARK.KRAS.SIGNALING.DN	MSH5
HALLMARK.KRAS.SIGNALING.DN	MSH5
HALLMARK.KRAS.SIGNALING.DN	MSH5
HALLMARK.KRAS.SIGNALING.DN	MSH5
HALLMARK.KRAS.SIGNALING.DN	MSH5
HALLMARK.KRAS.SIGNALING.DN	MSH5
HALLMARK.KRAS.SIGNALING.DN	MTHFR
HALLMARK.KRAS.SIGNALING.DN	MX1
HALLMARK.KRAS.SIGNALING.DN	MYH7
HALLMARK.KRAS.SIGNALING.DN	MYO15A
HALLMARK.KRAS.SIGNALING.DN	MYOT
HALLMARK.KRAS.SIGNALING.DN	NGB
HALLMARK.KRAS.SIGNALING.DN	NOS1
HALLMARK.KRAS.SIGNALING.DN	NPHS1
HALLMARK.KRAS.SIGNALING.DN	NPY4R
HALLMARK.KRAS.SIGNALING.DN	NR4A2
HALLMARK.KRAS.SIGNALING.DN	NR6A1
HALLMARK.KRAS.SIGNALING.DN	NRIP2
HALLMARK.KRAS.SIGNALING.DN	NTF3
HALLMARK.KRAS.SIGNALING.DN	NUDT11
HALLMARK.KRAS.SIGNALING.DN	OXT
HALLMARK.KRAS.SIGNALING.DN	P2RX6
HALLMARK.KRAS.SIGNALING.DN	P2RY4
HALLMARK.KRAS.SIGNALING.DN	PAX3
HALLMARK.KRAS.SIGNALING.DN	PAX4
HALLMARK.KRAS.SIGNALING.DN	PCDHB1
HALLMARK.KRAS.SIGNALING.DN	PDCD1
HALLMARK.KRAS.SIGNALING.DN	PDCD1
HALLMARK.KRAS.SIGNALING.DN	PDE6B
HALLMARK.KRAS.SIGNALING.DN	PDK2
HALLMARK.KRAS.SIGNALING.DN	PKP1
HALLMARK.KRAS.SIGNALING.DN	PLAG1
HALLMARK.KRAS.SIGNALING.DN	PNMT
HALLMARK.KRAS.SIGNALING.DN	PRKN
HALLMARK.KRAS.SIGNALING.DN	PRODH
HALLMARK.KRAS.SIGNALING.DN	PROP1
HALLMARK.KRAS.SIGNALING.DN	PROP1
HALLMARK.KRAS.SIGNALING.DN	PROP1
HALLMARK.KRAS.SIGNALING.DN	PTGFR
HALLMARK.KRAS.SIGNALING.DN	PTPRJ
HALLMARK.KRAS.SIGNALING.DN	RGS11
HALLMARK.KRAS.SIGNALING.DN	RIBC2
HALLMARK.KRAS.SIGNALING.DN	RSAD2
HALLMARK.KRAS.SIGNALING.DN	RYR1
HALLMARK.KRAS.SIGNALING.DN	RYR2
HALLMARK.KRAS.SIGNALING.DN	SCGB1A1
HALLMARK.KRAS.SIGNALING.DN	SCN10A
HALLMARK.KRAS.SIGNALING.DN	SELENOP
HALLMARK.KRAS.SIGNALING.DN	SERPINA10
HALLMARK.KRAS.SIGNALING.DN	SERPINA10
HALLMARK.KRAS.SIGNALING.DN	SERPINB2
HALLMARK.KRAS.SIGNALING.DN	SGK1
HALLMARK.KRAS.SIGNALING.DN	SHOX2
HALLMARK.KRAS.SIGNALING.DN	SIDT1
HALLMARK.KRAS.SIGNALING.DN	SKIL
HALLMARK.KRAS.SIGNALING.DN	SLC12A3
HALLMARK.KRAS.SIGNALING.DN	SLC16A7
HALLMARK.KRAS.SIGNALING.DN	SLC25A23
HALLMARK.KRAS.SIGNALING.DN	SLC29A3
HALLMARK.KRAS.SIGNALING.DN	SLC30A3
HALLMARK.KRAS.SIGNALING.DN	SLC38A3
HALLMARK.KRAS.SIGNALING.DN	SLC5A5
HALLMARK.KRAS.SIGNALING.DN	SLC6A14
HALLMARK.KRAS.SIGNALING.DN	SLC6A3
HALLMARK.KRAS.SIGNALING.DN	SLC6A3
HALLMARK.KRAS.SIGNALING.DN	SMPX
HALLMARK.KRAS.SIGNALING.DN	SNCB
HALLMARK.KRAS.SIGNALING.DN	SNN
HALLMARK.KRAS.SIGNALING.DN	SOX10
HALLMARK.KRAS.SIGNALING.DN	SPHK2
HALLMARK.KRAS.SIGNALING.DN	SPRR3
HALLMARK.KRAS.SIGNALING.DN	SPTBN2
HALLMARK.KRAS.SIGNALING.DN	SSTR4
HALLMARK.KRAS.SIGNALING.DN	STAG3
HALLMARK.KRAS.SIGNALING.DN	SYNPO
HALLMARK.KRAS.SIGNALING.DN	TAS2R4
